title,description,publishedAt,url,category
Skinner helps Exeter defeat second-string Saints but Baxter issues warning,"Exeter Chiefs defeated a youthful Northampton 42-14 as Harvey Skinner grabbed two tries, but Rob Baxter admitted the hosts had ‘a lot to work on’",2025-05-11T18:40:51Z,https://www.theguardian.com/sport/2025/may/11/exeter-northampton-premiership-rugby-union-match-report,sports
Jesse Hogan feeds off hostile crowd as GWS Giants breach Geelong fortress again | Jonathan Horn,The reigning Coleman medallist drags the Giants over the line to claim their fifth victory in as many matches at the Cats’ home ground,2025-05-11T15:00:28Z,https://www.theguardian.com/sport/blog/2025/may/12/afl-jesse-hogan-gws-giants-geelong-cats,sports
"Alvarado banned and fined $62,000 for overuse of whip in Kentucky Derby win","Junior Alvarado, who rode Sovereignty to victory at last weekend’s Kentucky Derby, has been fined and banned for overuse of his whip",2025-05-11T14:11:31Z,https://www.theguardian.com/sport/2025/may/11/alvarado-banned-and-fined-62000-for-overuse-of-whip-in-kentucky-derby-win,sports
Miami linebacker Adarius Hayes injured in crash that killed two children,"Miami linebacker Adarius Hayes has been injured in a collision that also killed two children on Saturday in his hometown of Largo, Florida",2025-05-11T13:28:12Z,https://www.theguardian.com/sport/2025/may/11/miami-linebacker-adarius-hayes-injured-in-crash-that-killed-two-children,sports
Quicker and more social: indoor golf simulators offer way into game for women and young players | Jack Snape,Increasingly sophisticated technology is helping change the perception of the sport and produce a new wave of different golfer,2025-05-10T20:00:03Z,https://www.theguardian.com/sport/2025/may/11/quicker-and-more-social-indoor-golf-simulators-offer-way-into-game-for-women-and-young-players,sports
Jannik Sinner returns with a win to leave rocking Rome celebrating again,"World No 1 Jannik Sinner played his first match after three-month doping ban and comfortably defeats Mariano Navone 6-3, 6-4",2025-05-10T19:40:30Z,https://www.theguardian.com/sport/2025/may/10/jannik-sinner-returns-with-a-win-to-leave-rome-celebrating-again-tennis-italian-open,sports
County cricket day two: Warwickshire’s batters go big against Surrey – as it happened,Ed Barnard and Zen Malik celebrated centuries as Warwickshire put up a first-innings total of 665 against Surrey,2025-05-10T19:16:43Z,https://www.theguardian.com/sport/live/2025/may/10/warwickshire-v-surrey-nottinghamshire-v-hampshire-and-more-county-cricket-live,sports
Cadan Murley hat-trick lifts Harlequins and shatters Gloucester’s playoff dream,Gloucester slipped out of the playoff places following a 38-19 defeat to a resurgent Harlequins at Twickenham,2025-05-10T19:14:03Z,https://www.theguardian.com/sport/2025/may/10/harlequins-gloucester-premiership-rugby-union-match-report,sports
Bristol enjoy Cardiff takeover and boost playoff hopes with win over Bath,"Bristol beat Bath 36-14 in front of more than 50,000 at Cardiff’s Principality Stadium to boost their playoff hopes",2025-05-10T16:14:34Z,https://www.theguardian.com/sport/2025/may/10/bristol-bath-premiership-rugby-union-match-report,sports
Hull KR tame Dragons and book Wembley date in push to end 40-year drought,"Hull KR beat Catalans Dragons 36-12 to reach the Challenge Cup final, increasing hope of their first silverware for 40 years",2025-05-10T15:46:36Z,https://www.theguardian.com/sport/2025/may/10/hull-kr-catalans-challenge-cup-rugby-league-match-report,sports
Horse racing: Hollie Doyle takes Turner’s British women’s record for winners,"Victory at Ascot on Brindavan was Doyle’s 1,023rd, while Aidan O’Brien’s Ballydoyle operation prospered at Lingfield",2025-05-10T15:39:59Z,https://www.theguardian.com/sport/live/2025/may/10/horse-racing-lingfield-classic-trials-ascot-updates-and-more-live,sports
India great Virat Kohli set to call time on Test cricket career before England tour,Virat Kohli is set to deliver another blow to India’s plans for their imminent tour of England by indicating he wants to retire from Test cricket,2025-05-10T09:30:11Z,https://www.theguardian.com/sport/2025/may/10/virat-kohli-test-cricket-india-england,sports
Brave Australia dealt reality check in defeat to ruthless New Zealand,Wallaroos lose 38-12 to Black Ferns in Pacific Four Series opener as reigning World Cup champions extend hoodoo over rivals to 28 matches,2025-05-10T07:20:36Z,https://www.theguardian.com/sport/2025/may/10/australia-wallaroos-new-zealand-black-ferns-rugby-union-test-match-report,sports
Believe the hype: make Pollock the Lions midweek captain and watch him flourish | Ugo Monye,Northampton flanker brings energy and excitement and can thrive if given the honour and responsibility by Andy Farrell,2025-05-10T07:00:50Z,https://www.theguardian.com/sport/2025/may/10/believe-the-hype-make-pollock-the-lions-midweek-captain-and-watch-him-flourish,sports
"Cricket paying the price for being ruled by the big stick, and the big cheque | Barney Ronay","The suspension of the IPL has ramifications for the game worldwide, but it has allowed itself to be too in thrall to the Indian money machine",2025-05-10T07:00:49Z,https://www.theguardian.com/sport/2025/may/10/cricket-paying-the-price-for-being-ruled-by-the-big-stick-and-the-big-cheque,sports
Draper shows top-five class to see off Darderi after Raducanu deals with late surprise,"Jack Draper won 6-1, 6-4 to reach the Italian Open third round after Emma Raducanu had beaten the late replacement Jil Teichmann 6-2, 6-2",2025-05-09T21:08:30Z,https://www.theguardian.com/sport/2025/may/09/emma-raducanu-moulds-clay-to-her-will-italian-open,sports
England Lion McCann fires up Notts but champions Surrey struggle,Join Tanya Aldred for updates from around the grounds on day one of the latest round of County Championship matches,2025-05-09T19:33:06Z,https://www.theguardian.com/sport/live/2025/may/09/nottinghamshire-v-hampshire-warwickshire-v-surrey-and-more-county-cricket-live,sports
Pollock a proud Lion after ‘nailing it’ for Northampton and England,A call-up from Andy Farrell for the young flanker crowns a remarkable breakthrough year with club and country,2025-05-09T19:08:50Z,https://www.theguardian.com/sport/2025/may/09/pollock-a-proud-lion-after-nailing-it-for-northampton-and-england,sports
England open to hosting IPL after border hostilities prompt suspension,The ECB is open to hosting the remainder of the IPL in September after escalating tension between India and Pakistan prompted the suspension of the lucrative T20 tournament,2025-05-09T16:38:39Z,https://www.theguardian.com/sport/2025/may/09/england-open-to-hosting-ipl-after-border-hostilities-prompt-suspension,sports
UNC says Bill Belichick’s girlfriend still welcome at school despite reports,"UNC on Friday denied reports that Jordon Hudson, the girlfriend of head football coach Bill Belichick, has been banned from its football facilities",2025-05-09T16:24:03Z,https://www.theguardian.com/sport/2025/may/09/bill-belichick-girlfriend-banned-jordon-hudson,sports
Brains before brawn in modern rugby | Letters,"<strong>Letter: </strong>Sport authorities must address the heightened risk of repetitive brain trauma in the fierce modern game, writes <strong>Dr Donald Williams</strong>",2025-05-09T16:22:32Z,https://www.theguardian.com/sport/2025/may/09/brains-before-brawn-in-modern-rugby,sports
Competitive Itoje willing to learn from Mount Rushmore of Lions captains,Maro Itoje has listened to Martin Johnson and Sam Warburton as he prepares his ‘tough men’ for the tour of Australia,2025-05-09T16:00:30Z,https://www.theguardian.com/sport/2025/may/09/competitive-itoje-willing-to-learn-from-mount-rushmore-of-lions-captains,sports
"Your Guardian Sport weekend: WSL finale, Lions stars on show and El Clásico",Here’s how to follow along with our coverage – the finest writing and up-to-the-minute reports,2025-05-09T16:00:29Z,https://www.theguardian.com/sport/2025/may/09/your-guardian-sport-weekend-wsl-finale-lions-stars-on-show-and-el-clasico,sports
The IPL is a good barometer in India: its suspension shows us how serious this is,The IPL is so closely intertwined with India’s politics that even cricket’s richest tournament could not continue at a time of serious crisis,2025-05-09T15:56:52Z,https://www.theguardian.com/sport/2025/may/09/the-ipl-is-a-good-barometer-in-india-its-suspension-shows-us-how-serious-this-is,sports
"Horse racing: East India Dock flies home for Chester Cup glory, plus a Saturday preview",The 2025 Chester Cup success of East India Dock proved to be a big day in the careers of two of racing’s rising stars,2025-05-09T15:30:34Z,https://www.theguardian.com/sport/live/2025/may/09/horse-racing-chester-cup-day-latest-news-tips-and-more-live,sports
Australia welcomes Owen Farrell omission but Lions get backing as firm favourites,The prospect of an underwhelming squad did not materialise but most commentators suggest the Wallabies can be competitive,2025-05-09T11:00:57Z,https://www.theguardian.com/sport/2025/may/09/australia-welcomes-owen-farrell-omission-but-lions-get-backing-as-firm-favourites-rugby-union,sports
IPL cricket suspended amid growing India-Pakistan tensions,"India’s cricket board has suspended the Indian Premier League amid rising tensions between India and Pakistan, whose PSL will move to the UAE",2025-05-09T09:26:28Z,https://www.theguardian.com/sport/2025/may/09/ipl-cricket-suspended-indefinitely-india-pakistan-tensions,sports
"Gregg Popovich: the NBA truth teller who held Trump, and the US, to account","The coach is stepping away from a role in which he won five championships with the Spurs. He will be hard to replace, on and off the court",2025-05-09T09:00:55Z,https://www.theguardian.com/sport/2025/may/09/gregg-popovich-the-nba-truth-teller-who-held-trump-and-the-us-to-account,sports
"‘I’m always fighting myself’: Mohammad Abbas on Notts, Pakistan and Guardiola’s hotel room","The seamer tells Ali Martin about facing his former club Hampshire this week, family tragedy and his stop-start international career",2025-05-09T06:30:53Z,https://www.theguardian.com/sport/2025/may/09/im-always-fighting-myself-mohammad-abbas-on-notts-pakistan-and-guardiolas-hotel-room,sports
Farrell’s Lions squad has the flexibility and talent to be highly competitive | Robert Kitson,Australia is no country for old men so the exclusion of Owen Farrell and selection of Henry Pollock will help the cause,2025-05-09T06:30:52Z,https://www.theguardian.com/sport/2025/may/09/farrells-lions-squad-has-the-flexibility-and-talent-for-an-epic-adventure,sports
Manx Liberty’s wildcards deliver in style to regain British team chess crown,The Isle of Man team enlisted two young English stars to help regain the 4NCL title that they won in 2022 and 2023,2025-05-09T06:30:52Z,https://www.theguardian.com/sport/2025/may/09/manx-libertys-wildcards-deliver-in-style-to-regain-british-team-chess-crown,sports
"Sports quiz of the week: Leeds, Lions, Zhao Xintong, camogie and F1 winners","Have you been following the big stories in football, rugby, snooker, Formula One, cricket, golf, horse racing and GAA?",2025-05-09T06:30:51Z,https://www.theguardian.com/sport/2025/may/09/sports-quiz-week-leeds-lions-kane-snooker-football-rugby-f1-cricket-golf,sports
Lions squad 2025: Farrell unveils 38-man squad with ‘wiggle room’ to add son Owen,Andy Farrell has announced Maro Itoje will captain a 38-strong Lions squad which features the tyro Henry Pollock and a record 12 players from Leinster,2025-05-08T19:00:36Z,https://www.theguardian.com/sport/2025/may/08/henry-pollock-british-and-irish-lions-squad-australia-andy-farrell-maro-itoje-rugby-union,sports
Farrell plays the O2 Arena but Lions squad reveal slips up by ripping off fans,Staging a live event is not such a bad idea but it should not have been used as an opportunity to gouge more money out of loyal followers,2025-05-08T16:53:30Z,https://www.theguardian.com/sport/2025/may/08/andy-farrell-o2-arena-british-and-irish-lions-squad-announcement,sports
LA to make Olympic history with two-venue opening ceremony in 2028,LA will make Olympic history in 2028 by staging the opening ceremony of the Summer Games across two venues: the LA Memorial Coliseum and SoFi Stadium,2025-05-08T16:39:46Z,https://www.theguardian.com/sport/2025/may/08/los-angeles-olympics-opening-ceremony,sports
Pogacar’s absence from Giro d’Italia may offer breath of fresh air for competition,Dominance of last year’s champion can become predictable and this event could be volatile with more opportunities for the peloton,2025-05-08T15:56:21Z,https://www.theguardian.com/sport/2025/may/08/tadej-pogacar-giro-d-italia-cycling,sports
Horse racing: more records for Aidan O’Brien as Chester dominance continues,Mount Kilimanjaro and Illinois produced victories in the day’s big races as the trainer struck again at the Roodee,2025-05-08T15:03:34Z,https://www.theguardian.com/sport/live/2025/may/08/horse-racing-chester-may-meeting-day-two-latest-news-and-more-live,sports
British & Irish Lions squad 2025: the chosen 38 players,"We profile each player from England, Wales, Scotland and Ireland who will compete for places in Andy Farrell’s Test match squads to take on Australia this summer",2025-05-08T15:01:39Z,https://www.theguardian.com/sport/2025/may/08/rugby-union-british-irish-lions-squad-2025-player-profiles,sports
AFL invite backlash as they make it up as they go with Willie Rioli case | Jonathan Horn,"Inconsistency at head office has resulted in a tedious, toxic, utterly avoidable mess. The whole thing could have been handled so much better",2025-05-08T15:00:36Z,https://www.theguardian.com/sport/2025/may/09/afl-invite-backlash-as-they-make-it-up-as-they-go-with-willie-rioli-case,sports
